payment_id,customer_id,payment_method,date,amount
9213,412,auto payment from a bank card,2020-03-31 03:27:25,55.01
9214,121,internet banking,2021-09-17 23:49:05,26.29
9215,72,internet banking,2020-05-14 21:07:51,33.3
9216,755,internet banking,2021-01-08 10:04:23,112.27
9217,428,bank card online,2021-03-14 04:38:58,35.03
9219,437,payment in stores,2021-10-11 06:17:59,77.19
9220,540,auto payment from a bank card,2019-04-22 16:34:50,82.39
9221,473,payment in stores,2021-07-07 09:45:50,55.85
9222,522,bank card online,2019-11-02 15:19:32,31.37
9223,495,sms payments,2020-11-23 05:26:35,24.15
9225,363,internet banking,2019-08-22 19:29:20,39.69
9226,365,internet banking,2019-02-12 12:10:57,16.56
9227,569,internet banking,2019-02-25 07:14:07,79.77
9228,768,bank card online,2019-08-05 02:46:00,11.55
9229,53,internet banking,2021-03-31 20:36:58,34.19
9230,542,ATM,2019-12-12 16:23:01,134.08
9231,173,auto payment from a bank card,2021-04-27 21:42:51,26.88
9233,606,online wallet,2020-03-27 04:04:48,79.88
9234,379,auto payment from a bank card,2020-11-29 15:27:37,8.32
9236,339,bank card online,2020-09-11 17:33:05,45.45
9237,586,auto payment from a bank card,2019-08-01 04:25:37,110.67
9238,144,auto payment from a bank card,2020-03-28 07:34:50,101.41
9239,809,bank card online,2020-12-27 10:14:11,88.21
9240,255,internet banking,2020-08-01 17:33:57,19.79
9241,161,bank card online,2019-03-13 02:49:30,23.74
9242,600,auto payment from a bank card,2021-07-07 21:31:37,52.55
9243,728,payment in stores,2021-08-23 18:04:46,36.86
9244,109,internet banking,2019-04-20 08:56:24,96.66
9245,518,internet banking,2019-02-02 10:38:25,25.74
9246,77,auto payment from a bank card,2019-01-04 12:52:21,71.77
9248,132,bank card online,2019-06-22 00:37:23,31.29
9249,192,bank card online,2019-12-28 18:20:16,28.68
9250,5,bank card online,2021-10-23 02:46:55,31.84
9251,459,online wallet,2021-09-29 07:03:28,57.14
9252,293,ATM,2020-09-01 09:38:01,98.66
9253,233,internet banking,2020-06-06 08:37:51,25.39
9254,408,ATM,2019-11-06 03:13:22,120.5
9255,669,online wallet,2020-08-27 15:59:57,132.76
9256,470,internet banking,2019-02-14 23:38:35,44.7
9257,450,internet banking,2021-03-18 04:57:34,38.64
9258,446,online wallet,2021-10-19 16:14:14,40.49
9259,766,ATM,2020-04-20 23:51:42,50.15
9260,274,internet banking,2021-02-04 13:51:15,33.65
9261,308,internet banking,2021-07-24 08:58:01,19.48
9262,464,ATM,2019-04-30 09:52:53,171.27
9263,213,bank card online,2021-10-25 09:36:45,74.51
9264,783,internet banking,2020-07-07 09:38:25,47.17
9265,93,bank card online,2021-02-28 08:32:26,40.74
9266,278,ATM,2021-01-31 02:15:18,78.57
9267,874,bank card online,2019-01-26 11:15:04,22.49
9268,829,bank card online,2019-11-13 21:55:53,73.56
9269,1000,auto payment from a bank card,2020-08-13 06:43:06,110.79
9270,311,bank card online,2021-03-25 16:41:48,101.7
9271,78,auto payment from a bank card,2020-03-02 01:46:32,46.21
9272,30,auto payment from a bank card,2019-02-27 12:04:54,35.78
9273,887,internet banking,2021-09-17 12:54:05,41.33
9274,460,online wallet,2020-12-27 17:58:43,42.78
9277,896,internet banking,2021-02-16 23:08:26,41.92
9278,454,bank card online,2019-01-21 13:28:45,49.61
9279,406,internet banking,2021-02-07 06:32:20,44.74
9280,940,auto payment from a bank card,2020-08-13 11:23:39,23.54
9281,661,online wallet,2020-12-29 18:24:59,81.24
9282,814,auto payment from a bank card,2021-02-20 02:06:54,24.4
9283,377,bank card online,2021-06-06 13:32:26,68.33
9284,511,auto payment from a bank card,2020-10-16 04:51:42,161.03
9285,572,internet banking,2021-11-24 00:11:53,58.12
9287,607,ATM,2021-02-18 05:50:17,99.24
9288,969,internet banking,2021-12-11 05:11:29,17.27
9290,636,bank card online,2021-10-27 15:25:27,66.57
9291,897,internet banking,2020-05-27 09:25:17,62.14
9292,471,bank card online,2019-11-15 16:59:08,61.17
9293,482,bank card online,2020-12-01 12:39:51,48.65
9295,228,bank card online,2020-07-10 12:28:03,131.01
9296,621,auto payment from a bank card,2021-01-29 10:30:37,65.37
9297,281,internet banking,2021-12-27 07:46:13,135.07
9298,187,bank card online,2020-09-16 11:52:32,59.26
9299,225,bank card online,2020-10-30 01:47:28,44.73
9300,309,online wallet,2021-10-23 22:36:01,48.19
9301,62,auto payment from a bank card,2021-01-16 05:31:40,64.42
9302,917,auto payment from a bank card,2019-07-27 16:13:57,33.24
9303,683,payment in stores,2021-11-18 09:07:40,16.86
9304,826,internet banking,2019-01-26 12:57:48,93.67
9305,505,online wallet,2020-06-11 05:31:15,138.52
9306,132,bank card online,2021-07-30 10:50:10,43.99
9307,639,bank card online,2021-08-01 04:23:47,42.91
9308,197,internet banking,2020-10-15 08:27:39,48.03
9309,77,bank card online,2020-09-06 00:29:09,41.46
9310,575,internet banking,2020-10-21 12:27:58,43.65
9311,122,internet banking,2020-04-24 10:14:51,63.09
9313,37,internet banking,2019-02-05 08:57:40,22.77
9315,758,online wallet,2019-10-23 12:42:07,22.94
9317,908,internet banking,2019-09-13 03:08:40,52.59
9318,152,internet banking,2020-03-22 00:17:03,106.17
9320,567,online wallet,2020-02-12 06:21:16,100.99
9321,770,online wallet,2021-01-23 01:48:04,69.41
9322,924,bank card online,2020-08-04 13:09:57,33.06
9323,330,bank card online,2020-08-27 04:55:40,35.79
9324,558,internet banking,2019-12-05 23:46:25,58.42
9325,473,bank card online,2019-11-01 15:59:24,57.21
9327,41,online wallet,2020-03-03 07:53:15,123.04
9328,773,bank card online,2020-08-06 04:06:52,157.94
9329,237,internet banking,2021-05-03 13:50:18,84.44
9330,410,bank card online,2020-12-09 12:41:18,97.69
9332,370,internet banking,2020-07-14 15:09:01,30.29
9333,650,internet banking,2021-12-13 21:48:04,31.12
9334,814,internet banking,2019-03-02 16:43:22,147.7
9335,878,bank card online,2020-10-06 19:50:07,35.42
9336,764,bank card online,2019-04-12 03:11:18,50.18
9338,651,online wallet,2021-10-08 23:50:00,22.01
9339,266,bank card online,2021-08-13 03:57:03,61.84
9341,622,sms payments,2019-01-16 18:18:22,90.9
9342,185,online wallet,2019-01-31 06:27:25,209.81
9343,937,online wallet,2019-08-13 07:56:35,45.07
9344,252,internet banking,2020-10-15 23:19:12,86.41
9345,850,internet banking,2021-11-18 19:52:46,21.26
9346,377,bank card online,2020-06-05 05:14:15,51.13
9347,867,internet banking,2019-06-03 10:53:09,142.03
9349,929,internet banking,2019-11-23 21:10:13,67.63
9350,237,internet banking,2021-02-23 23:08:07,21.8
9351,920,payment in stores,2020-01-20 10:21:18,44.55
9352,811,internet banking,2021-10-03 23:54:08,72.85
9355,779,bank card online,2020-05-26 02:21:26,29.0
9356,507,internet banking,2019-10-20 01:54:17,11.54
9357,396,bank card online,2019-08-31 20:17:16,102.37
9358,250,internet banking,2021-12-30 04:32:10,48.15
9359,318,sms payments,2020-01-09 14:15:06,104.06
9361,854,payment in stores,2019-10-01 01:52:07,70.93
9362,297,internet banking,2019-05-01 03:54:25,19.23
9364,372,auto payment from a bank card,2019-08-30 02:40:41,44.28
9365,751,internet banking,2021-01-09 22:47:26,54.49
9366,425,online wallet,2021-10-02 09:33:58,29.08
9367,624,auto payment from a bank card,2021-11-30 03:00:16,105.96
9368,397,bank card online,2020-09-29 08:36:28,29.39
9369,506,sms payments,2021-03-06 14:35:33,28.38
9371,697,ATM,2020-06-24 02:06:03,21.35
9372,653,auto payment from a bank card,2021-04-26 17:06:52,78.74
9373,558,internet banking,2020-09-02 11:41:21,123.36
9374,922,internet banking,2021-07-19 11:14:11,39.31
9375,933,internet banking,2021-08-16 16:40:03,35.08
9376,308,auto payment from a bank card,2020-04-20 11:37:32,60.83
9377,187,online wallet,2019-02-19 06:13:44,22.63
9379,807,auto payment from a bank card,2021-05-17 16:48:46,55.12
9380,751,auto payment from a bank card,2021-05-01 13:52:14,10.43
9381,680,bank card online,2021-12-05 19:46:33,66.58
9382,899,internet banking,2021-06-14 11:36:50,54.11
9383,63,bank card online,2021-01-02 01:35:31,34.44
9385,275,internet banking,2019-08-06 09:31:24,23.54
9386,136,sms payments,2020-09-28 22:34:07,105.07
9387,652,internet banking,2019-06-15 06:06:11,30.0
9388,254,bank card online,2020-08-23 14:50:29,27.07
9389,871,internet banking,2020-08-28 22:50:36,60.9
9390,301,bank card online,2020-07-07 18:46:18,47.61
9391,57,bank card online,2021-02-06 03:31:44,27.22
9392,275,bank card online,2020-05-06 01:01:01,47.48
9393,402,internet banking,2019-01-18 14:38:54,50.56
9394,134,internet banking,2019-03-21 07:07:14,13.74
9395,351,auto payment from a bank card,2021-09-11 05:20:19,34.22
9396,196,auto payment from a bank card,2021-11-27 12:07:49,39.7
9397,827,internet banking,2021-06-16 21:22:48,19.43
9399,241,auto payment from a bank card,2019-06-03 19:42:01,36.57
9400,394,bank card online,2020-10-06 14:56:01,91.41
9401,78,auto payment from a bank card,2019-01-19 23:33:16,40.05
9402,369,ATM,2021-11-29 18:15:37,71.23
9403,183,online wallet,2019-11-25 02:49:55,48.67
9404,409,online wallet,2019-12-24 09:09:24,82.39
9405,281,online wallet,2021-11-29 18:29:41,67.22
9406,33,internet banking,2019-02-19 02:21:10,23.56
9407,13,online wallet,2021-07-23 22:09:45,46.59
9410,421,payment in stores,2020-12-05 23:30:31,44.47
9411,317,online wallet,2021-04-12 22:51:30,44.52
9412,638,online wallet,2021-06-13 05:43:23,60.37
9413,181,internet banking,2020-05-21 18:56:05,22.86
9414,241,bank card online,2019-09-01 05:37:20,89.83
9415,631,bank card online,2020-05-20 12:55:11,17.13
9416,176,internet banking,2020-11-17 12:12:45,114.57
9417,991,online wallet,2021-09-25 13:05:13,33.89
9419,922,internet banking,2020-04-10 04:50:45,54.62
9421,590,online wallet,2020-12-04 11:55:06,95.92
9422,996,online wallet,2019-06-26 16:54:14,79.72
9425,70,online wallet,2021-11-03 05:11:03,43.62
9426,92,online wallet,2019-06-07 21:43:36,73.24
9427,745,auto payment from a bank card,2020-06-22 13:00:44,30.51
9428,346,bank card online,2021-10-14 18:50:31,24.9
9429,129,internet banking,2021-12-27 12:07:39,27.68
9431,943,bank card online,2020-02-22 10:59:59,33.68
9432,209,internet banking,2020-09-28 16:40:37,78.61
9433,986,bank card online,2020-12-24 09:40:23,46.63
9434,859,internet banking,2021-03-12 15:37:51,54.24
9436,469,internet banking,2019-07-10 23:01:11,149.37
9437,800,internet banking,2021-10-29 22:52:23,35.58
9438,233,auto payment from a bank card,2021-02-11 21:55:54,55.91
9439,554,internet banking,2020-11-05 15:26:38,22.47
9440,940,bank card online,2021-01-19 05:44:19,58.84
9442,604,bank card online,2019-11-30 01:01:31,44.68
9443,811,internet banking,2021-01-14 12:08:07,70.33
9444,751,online wallet,2020-11-18 03:53:09,141.96
9447,511,bank card online,2020-12-23 02:15:36,51.96
9448,324,online wallet,2019-11-15 19:48:36,12.61
9449,745,internet banking,2020-02-27 01:47:23,60.99
9450,471,internet banking,2020-02-12 12:07:21,29.52
9451,179,online wallet,2019-02-05 10:54:08,27.23
9452,683,online wallet,2019-12-02 12:19:31,42.16
9453,107,internet banking,2021-12-18 02:45:13,27.48
9454,394,internet banking,2021-12-10 03:54:22,141.57
9455,841,bank card online,2019-07-03 06:57:38,51.21
9457,869,online wallet,2020-11-02 02:55:07,68.47
9459,791,online wallet,2020-06-13 18:31:45,44.12
9460,156,auto payment from a bank card,2021-01-04 06:11:35,50.11
9461,715,auto payment from a bank card,2021-12-20 05:16:34,47.39
9462,25,internet banking,2019-01-05 19:47:12,34.98
9463,633,bank card online,2021-05-25 04:43:01,51.61
9464,47,bank card online,2020-07-08 01:56:18,18.94
9465,715,internet banking,2020-05-13 20:48:31,53.28
9466,140,online wallet,2019-04-02 14:45:20,25.23
9467,819,ATM,2021-11-27 22:11:34,116.47
9468,483,internet banking,2019-12-19 10:24:39,93.26
9469,302,online wallet,2021-11-04 11:37:13,55.38
9470,628,bank card online,2021-06-01 01:43:55,87.02
9471,529,internet banking,2021-04-02 13:43:13,44.19
9473,450,internet banking,2021-02-04 10:43:46,46.53
9474,622,bank card online,2021-09-10 03:56:24,143.79
9475,524,online wallet,2019-12-26 04:38:33,50.28
9476,748,auto payment from a bank card,2020-03-12 23:59:25,27.23
9477,326,auto payment from a bank card,2019-08-27 22:44:48,53.69
9478,864,bank card online,2019-09-05 20:15:39,76.54
9480,688,internet banking,2021-08-17 11:05:53,29.33
9481,319,bank card online,2021-09-09 10:24:37,37.9
9482,360,bank card online,2021-06-22 19:00:29,65.31
9483,165,online wallet,2020-09-11 13:01:04,69.59
9484,608,auto payment from a bank card,2021-07-06 06:02:44,58.2
9485,561,internet banking,2021-12-21 23:08:36,28.49
9486,233,internet banking,2020-03-30 04:08:37,29.58
9487,510,online wallet,2020-10-13 12:12:57,13.82
9488,374,internet banking,2019-11-02 20:37:07,97.09
9489,284,online wallet,2020-08-21 02:34:41,86.41
9490,900,internet banking,2020-06-04 04:21:32,74.88
9492,17,online wallet,2020-09-16 06:34:38,41.36
9494,311,payment in stores,2019-11-16 05:44:23,50.48
9495,259,auto payment from a bank card,2019-02-03 17:31:20,24.0
9496,551,payment in stores,2021-12-07 06:17:13,28.44
9497,807,auto payment from a bank card,2020-12-30 03:53:07,103.86
9498,913,bank card online,2020-09-17 11:47:58,24.21
9499,578,bank card online,2020-01-24 20:33:36,14.59
9500,659,internet banking,2021-10-26 08:57:21,55.95
9501,107,auto payment from a bank card,2021-11-23 05:33:10,71.53
9502,148,auto payment from a bank card,2020-07-14 11:20:43,66.78
9503,383,internet banking,2019-10-01 16:17:12,87.09
9504,849,internet banking,2020-06-16 14:33:49,61.61
9505,697,internet banking,2021-09-17 18:38:49,56.81
9507,35,payment in stores,2021-06-18 03:12:32,51.85
9508,822,bank card online,2021-03-22 14:40:49,112.98
9509,504,online wallet,2019-04-24 15:27:01,48.81
9510,156,internet banking,2020-01-23 14:04:26,50.96
9512,207,internet banking,2019-06-21 19:20:54,36.84
9513,300,bank card online,2021-05-29 14:50:04,56.2
9514,900,auto payment from a bank card,2021-12-15 07:31:33,64.5
9515,965,online wallet,2019-12-01 14:16:11,45.46
9516,185,ATM,2019-12-23 11:46:49,184.23
9518,518,internet banking,2020-10-28 14:37:54,27.81
9519,83,internet banking,2021-09-08 23:53:16,158.9
9520,809,internet banking,2019-05-18 08:10:43,79.16
9521,686,internet banking,2020-06-11 10:19:26,47.87
9522,116,internet banking,2019-07-07 04:56:22,39.32
9523,588,bank card online,2020-12-13 03:29:31,51.48
9524,325,bank card online,2021-07-16 09:19:28,45.26
9525,714,bank card online,2019-12-02 20:46:10,32.4
9527,422,internet banking,2021-06-03 20:19:02,21.73
9528,336,internet banking,2020-04-02 20:38:35,71.54
9529,963,online wallet,2021-07-12 10:56:52,139.55
9530,742,payment in stores,2021-07-04 06:21:06,108.86
9531,877,internet banking,2020-11-03 02:14:35,51.43
9532,579,internet banking,2021-04-11 15:26:55,222.73
9535,556,bank card online,2021-07-10 20:56:01,34.45
9536,631,auto payment from a bank card,2020-02-17 22:01:57,63.81
9537,193,ATM,2019-01-24 16:00:36,41.72
9538,201,internet banking,2019-11-20 01:44:15,54.17
9539,136,auto payment from a bank card,2021-10-25 18:27:21,32.8
9540,112,internet banking,2020-06-06 05:46:59,48.55
9541,74,internet banking,2021-08-06 05:05:44,28.75
9542,251,internet banking,2019-04-09 20:25:19,38.9
9543,377,auto payment from a bank card,2019-09-19 02:24:27,83.97
9545,794,auto payment from a bank card,2021-07-21 01:32:14,36.12
9546,290,online wallet,2021-09-27 17:15:12,25.54
9547,585,online wallet,2020-12-08 07:15:17,42.99
9548,37,auto payment from a bank card,2021-03-03 23:14:53,72.69
9550,411,bank card online,2020-11-08 19:17:05,77.46
9551,830,online wallet,2020-08-13 06:40:29,46.71
9552,648,internet banking,2019-02-28 21:11:39,51.94
9553,963,internet banking,2021-08-30 08:20:23,35.1
9554,733,online wallet,2021-04-10 03:58:52,112.5
9556,432,online wallet,2020-11-18 18:56:01,82.96
9557,658,internet banking,2021-10-20 15:35:01,22.43
9559,272,online wallet,2019-01-20 22:31:43,51.76
9560,890,internet banking,2019-01-29 16:16:16,43.34
9561,23,ATM,2021-10-25 03:22:15,103.52
9562,357,sms payments,2021-08-18 07:23:07,26.13
9563,91,bank card online,2021-12-03 10:26:39,18.14
9564,317,online wallet,2021-03-10 00:39:50,132.05
9565,383,online wallet,2019-07-01 05:55:35,44.37
9566,372,auto payment from a bank card,2021-12-30 23:08:34,48.21
9567,409,online wallet,2019-08-11 04:48:10,94.99
9568,19,auto payment from a bank card,2021-04-24 07:37:14,44.08
9569,272,internet banking,2019-04-16 10:40:46,17.73
9570,259,auto payment from a bank card,2019-07-19 12:03:29,40.63
9573,853,bank card online,2019-03-18 23:25:22,154.67
9575,284,internet banking,2019-10-09 13:37:52,30.06
9576,937,bank card online,2021-07-05 21:00:12,112.39
9577,913,bank card online,2019-02-26 08:18:22,38.65
9578,492,internet banking,2020-12-29 22:31:36,78.08
9579,61,bank card online,2019-03-10 00:30:18,54.26
9580,698,sms payments,2021-01-20 15:45:32,73.21
9581,389,payment in stores,2021-08-12 12:37:25,32.47
9582,293,bank card online,2019-11-11 13:57:48,10.75
9584,718,bank card online,2021-11-16 15:33:38,36.09
9587,184,internet banking,2020-09-07 06:01:29,24.88
9588,368,sms payments,2021-09-16 08:47:53,25.6
9590,392,payment in stores,2021-02-25 00:58:49,62.9
9591,896,internet banking,2020-07-12 08:13:30,27.33
9595,659,internet banking,2021-01-22 16:57:24,73.89
9596,767,internet banking,2020-04-23 15:13:19,67.44
9598,404,internet banking,2021-11-20 14:49:25,48.21
9599,946,internet banking,2021-11-17 01:21:10,8.86
9601,60,internet banking,2021-09-15 23:36:01,139.34
9602,467,online wallet,2021-06-16 13:04:29,84.35
9603,313,ATM,2019-02-24 03:05:16,17.59
9604,97,sms payments,2020-01-03 11:39:37,13.37
9605,844,online wallet,2019-01-02 19:37:58,22.94
9606,242,auto payment from a bank card,2021-02-02 16:30:54,30.88
9607,144,internet banking,2021-07-15 17:20:07,16.86
9608,791,auto payment from a bank card,2019-10-02 23:56:30,20.14
9609,999,bank card online,2019-07-06 05:50:00,84.23
9611,482,ATM,2019-07-10 13:01:46,80.84
9612,996,auto payment from a bank card,2019-03-14 05:20:34,40.81
9613,975,bank card online,2020-02-19 18:47:57,158.9
9614,865,online wallet,2020-06-08 04:24:08,77.4
9615,746,online wallet,2020-07-19 07:07:14,86.75
9617,30,internet banking,2020-12-12 16:42:25,60.28
9619,22,payment in stores,2020-12-23 15:11:06,60.13
9620,306,auto payment from a bank card,2020-11-17 02:14:57,63.11
9621,714,bank card online,2019-12-19 13:58:35,108.79
9622,38,bank card online,2021-10-20 17:27:07,21.37
9624,937,internet banking,2019-11-20 13:18:28,36.36
9626,885,auto payment from a bank card,2021-08-17 10:55:56,7.57
9627,402,online wallet,2019-09-12 17:07:45,46.57
9628,828,internet banking,2020-02-10 09:09:19,61.84
9629,566,auto payment from a bank card,2021-10-19 19:22:42,50.49
9630,865,internet banking,2019-03-20 19:56:09,95.53
9632,508,online wallet,2021-04-16 10:46:10,46.17
9633,279,internet banking,2019-10-17 02:52:23,45.46
